#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:out_16S" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:out_16S" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:out_16S" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.out_16S" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <distribution id="YuleModel.t:out_cytb" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:out_cytb" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:out_cytb" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.out_cytb" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:out_16S" name="distribution" x="@birthRate.t:out_16S">
#            <Gamma id="Gamma.12" name="distr">
#                <parameter estimate="false" id="RealParameter.29" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.30" name="beta" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="YuleBirthRatePrior.t:out_cytb" name="distribution" x="@birthRate.t:out_cytb">
#            <Gamma id="Gamma.13" name="distr">
#                <parameter estimate="false" id="RealParameter.31" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.32" name="beta" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="FrequenciesPrior.s:out_16S" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:out_16S" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <distr id="Dirichlet.1" spec="beast.base.inference.distribution.Dirichlet">
#                <parameter dimension="4" estimate="false" id="RealParameter.28" name="alpha" spec="beast.base.inference.parameter.RealParameter">4.0 4.0 4.0 4.0</parameter>
#            </distr>
#        </prior>
#        <prior id="FrequenciesPrior.s:out_cytb" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:out_cytb" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <parameter dimension="4" estimate="false" id="RealParameter.15" name="alpha" spec="beast.base.inference.parameter.RealParameter">4.0 4.0 4.0 4.0</parameter>
#            </distr>
#        </prior>
#        <prior id="RateACPrior.s:out_16S" name="distribution">
#            <parameter id="rateAC.s:out_16S" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.6" name="distr">
#                <parameter estimate="false" id="RealParameter.16" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.17" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateACPrior.s:out_cytb" name="distribution">
#            <parameter id="rateAC.s:out_cytb" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:out_16S" name="distribution">
#            <parameter id="rateAG.s:out_16S" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.7" name="distr">
#                <parameter estimate="false" id="RealParameter.18" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.19" name="beta" spec="beast.base.inference.parameter.RealParameter">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:out_cytb" name="distribution">
#            <parameter id="rateAG.s:out_cytb" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="beta" spec="beast.base.inference.parameter.RealParameter">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:out_16S" name="distribution">
#            <parameter id="rateAT.s:out_16S" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.8" name="distr">
#                <parameter estimate="false" id="RealParameter.20" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.21" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:out_cytb" name="distribution">
#            <parameter id="rateAT.s:out_cytb" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.7" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.8" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:out_16S" name="distribution">
#            <parameter id="rateCG.s:out_16S" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.9" name="distr">
#                <parameter estimate="false" id="RealParameter.22" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.23" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:out_cytb" name="distribution">
#            <parameter id="rateCG.s:out_cytb" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.9" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.10" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:out_16S" name="distribution">
#            <parameter id="rateGT.s:out_16S" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.11" name="distr">
#                <parameter estimate="false" id="RealParameter.26" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.27" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:out_cytb" name="distribution">
#            <parameter id="rateGT.s:out_cytb" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.5" name="distr">
#                <parameter estimate="false" id="RealParameter.13" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.14" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@out_cytb" id="treeLikelihood.out_cytb" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:out_cytb">
#            <siteModel id="SiteModel.s:out_cytb" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:out_cytb" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:out_cytb" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:out_cytb" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:out_cytb" rateAC="@rateAC.s:out_cytb" rateAG="@rateAG.s:out_cytb" rateAT="@rateAT.s:out_cytb" rateCG="@rateCG.s:out_cytb" rateGT="@rateGT.s:out_cytb" spec="beast.base.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:out_cytb" lower="0.0" name="rateCT" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                    <frequencies frequencies="@freqParameter.s:out_cytb" id="estimatedFreqs.s:out_cytb" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:out_cytb" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:out_cytb" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#        <distribution data="@out_16S" id="treeLikelihood.out_16S" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:out_16S">
#            <siteModel id="SiteModel.s:out_16S" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:out_16S" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:out_16S" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:out_16S" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:out_16S" rateAC="@rateAC.s:out_16S" rateAG="@rateAG.s:out_16S" rateAT="@rateAT.s:out_16S" rateCG="@rateCG.s:out_16S" rateGT="@rateGT.s:out_16S" spec="beast.base.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:out_16S" lower="0.0" name="rateCT" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                    <frequencies frequencies="@freqParameter.s:out_16S" id="estimatedFreqs.s:out_16S" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:out_16S" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:out_16S" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.16S	treeLikelihood.cytb	Tree.16S.height	Tree.16S.treeLength	Tree.cytb.height	Tree.cytb.treeLength	YuleModel.16S	YuleModel.cytb	birthRate.16S	birthRate.cytb	rateAC.16S	rateAC.cytb	rateAG.16S	rateAG.cytb	rateAT.16S	rateAT.cytb	rateCG.16S	rateCG.cytb	rateGT.16S	rateGT.cytb	freqParameter.16S.1	freqParameter.16S.2	freqParameter.16S.3	freqParameter.16S.4	freqParameter.cytb.1	freqParameter.cytb.2	freqParameter.cytb.3	freqParameter.cytb.4
0	-42429.1696000067	-42383.97150964745	-45.19809035925307	-26286.76027919323	-16097.211230454217	1.107064709977747	4.761010410245378	0.37812913607042814	2.005338955788525	-4.761010410245379	-2.0053389557885244	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25
1000	-32641.646023760273	-32606.04338464606	-35.60263911421418	-18996.065236458056	-13609.978148188004	0.6501556588099666	5.3766927196715155	0.3623582759035869	2.6294368777607398	-0.7262354560832098	6.1331139126147	2.272463124252232	2.4597614983231417	1.0	1.0	1.0	1.0	1.0	1.0	0.607545505090408	1.0	1.0	1.0	0.25	0.23968277507161137	0.25	0.26031722492838866	0.25	0.25	0.25	0.25
2000	-30165.54628576054	-30135.619338348195	-29.926947412348316	-17816.954427986257	-12318.66491036194	0.4491318674092237	3.4911625618367053	0.3279238174131237	2.74845152891341	4.660677294448196	7.5918555036278725	2.8142098171778485	3.2649435314252435	1.0	1.0	1.0	1.0	1.0	1.0	0.607545505090408	1.0	1.0	1.0	0.25	0.23968277507161137	0.25	0.26031722492838866	0.25	0.25	0.25	0.25
3000	-29617.146334241992	-29590.369171042825	-26.777163199165994	-17406.50080393334	-12183.868367109486	0.336677429527364	2.8104915945711193	0.2792820200593789	2.5881141234900493	8.412683365208686	9.583468045295625	4.509456658774667	5.881039557579385	1.0	1.0	1.0	0.5331958943836568	1.0	1.0	0.607545505090408	1.0	1.0	1.0	0.25	0.23968277507161137	0.25	0.26031722492838866	0.25	0.25	0.25	0.25
4000	-29465.33330727251	-29439.970435483658	-25.362871788852964	-17318.922578706115	-12121.047856777544	0.31150445891547085	2.66458333279265	0.27719504761681235	2.468634659421616	8.551910280150942	8.367756363411191	3.787629163903906	3.1912547260530384	1.0	1.0	1.0	0.5331958943836568	1.0	1.0	0.607545505090408	1.0	1.0	1.0	0.25	0.23968277507161137	0.25	0.26031722492838866	0.25	0.25	0.25	0.25
5000	-29387.14871209801	-29361.790781037278	-25.357931060732824	-17253.34584678326	-12108.44493425402	0.31320062735637183	2.703225136825234	0.27447355639686377	2.5195594443168097	8.276048430478884	9.950755343916258	3.664795721789154	5.062414503340617	1.0	1.0	1.0	0.5331958943836568	1.0	1.0	0.607545505090408	1.0	1.0	1.0	0.25	0.23968277507161137	0.25	0.26031722492838866	0.25	0.25	0.25	0.25
6000	-29216.3962329529	-29190.872473501884	-25.523759451015675	-17116.34897060165	-12074.523502900234	0.3062199404086822	2.6871328640014287	0.27847776783571515	2.5826346558527264	8.711713816027356	9.613812827317703	4.066476320433084	5.890257643447575	1.0	1.0	1.0	0.5331958943836568	1.0	1.0	0.607545505090408	1.0	0.6183820505543427	0.8995285197861921	0.25	0.23968277507161137	0.25	0.26031722492838866	0.25	0.25	0.25	0.25
7000	-29154.2180128249	-29130.320817960324	-23.897194864575035	-17105.881968433754	-12024.43884952657	0.2943223554512237	2.5120961417404217	0.2758793104275793	2.561286779601598	9.10002668540989	9.344454737334985	3.76301101038146	4.21392747870781	1.0	1.0	1.0	0.5331958943836568	1.0	1.0	0.607545505090408	0.9009187061758369	0.6183820505543427	0.8995285197861921	0.25	0.23968277507161137	0.25	0.26031722492838866	0.25	0.25	0.24162469220880914	0.25837530779119083
8000	-29147.933552153707	-29123.310773460493	-24.62277869321477	-17100.1885294461	-12023.122244014394	0.31503624208320025	2.6362233820416923	0.27567489134127826	2.500337261184561	9.371545813208716	9.92388656925599	5.4447917327611846	4.7203333930072295	1.0	1.0	1.0	0.5331958943836568	1.0	1.0	0.607545505090408	0.9009187061758369	0.6183820505543427	0.8995285197861921	0.25	0.23968277507161137	0.25	0.26031722492838866	0.25	0.25	0.24162469220880914	0.25837530779119083
9000	-29149.566824725116	-29124.34015111819	-25.22667360692429	-17101.81850269957	-12022.52164841862	0.3089536709273264	2.6056305736608905	0.2771271346549641	2.596380230379124	9.527951233412143	9.577237989246928	5.592789075607303	5.172762333219147	1.0	1.0	1.0	0.5331958943836568	1.0	1.0	0.607545505090408	0.9009187061758369	0.6183820505543427	0.8995285197861921	0.25	0.24739931347985206	0.25	0.252600686520148	0.25	0.25	0.24162469220880914	0.25837530779119083
10000	-29027.398889385637	-29000.76613025502	-26.632759130618624	-17097.225479740555	-11903.540650514464	0.30769565653941633	2.6612788127347513	0.2717210009495436	2.548890111764513	8.902408530030296	8.89706236098517	4.183198548348812	7.772466999396723	1.0	1.0	1.0	0.5331958943836568	1.0	1.0	0.607545505090408	0.9009187061758369	0.6183820505543427	0.4932933443921626	0.25	0.24739931347985206	0.25	0.252600686520148	0.25	0.25	0.24162469220880914	0.25837530779119083
11000	-28976.000103380415	-28952.61916076298	-23.380942617433288	-17061.13947293225	-11891.479687830732	0.30001272883089003	2.6062715716539673	0.26693316403316175	2.5105639879567967	8.919681753373247	9.72906741018243	3.9314413273266027	4.450660837430633	1.0	1.0	1.0	0.5331958943836568	1.0	1.0	0.607545505090408	0.9009187061758369	0.6183820505543427	0.4932933443921626	0.2581995759403077	0.24739931347985206	0.24180042405969232	0.252600686520148	0.25	0.25	0.24162469220880914	0.25837530779119083
12000	-28979.562745367366	-28955.900105895376	-23.662639471990843	-17059.608921771316	-11896.29118412406	0.3095132822956971	2.6508620792516346	0.25397761561302934	2.431719967367159	8.744376788997306	8.796446618766579	3.9314413273266027	3.3599147397300033	1.0	1.0	1.0	0.5331958943836568	1.0	1.0	0.607545505090408	0.9009187061758369	0.6183820505543427	0.4932933443921626	0.2581995759403077	0.24739931347985206	0.24180042405969232	0.252600686520148	0.25	0.25	0.24162469220880914	0.25837530779119083
13000	-28981.54075084223	-28957.293849506736	-24.246901335491614	-17058.78242689039	-11898.511422616344	0.2996919195550788	2.5532868804365965	0.2698339271385327	2.5606175477627486	9.127987958140857	7.4347379409874	3.9314413273266027	2.8801097028196563	1.0	1.0	1.0	0.5331958943836568	1.0	1.0	0.607545505090408	0.9009187061758369	0.6183820505543427	0.4932933443921626	0.2581995759403077	0.24739931347985206	0.24180042405969232	0.252600686520148	0.25	0.25	0.24162469220880914	0.25837530779119083
14000	-28961.009223371577	-28936.71003718335	-24.29918618822724	-17056.425104977232	-11880.284932206117	0.3081517144598199	2.6076124207261833	0.25864237124199596	2.4753829302589105	6.968632130445955	9.397292155485633	2.7408313447137487	3.8978606089763423	1.0	1.0	1.0	0.5331958943836568	1.0	1.0	0.607545505090408	0.9009187061758369	0.6183820505543427	0.4932933443921626	0.2581995759403077	0.24739931347985206	0.24180042405969232	0.252600686520148	0.25	0.25	0.24162469220880914	0.25837530779119083
15000	-28964.36147104188	-28940.48811253449	-23.873358507390748	-17062.587130382977	-11877.900982151514	0.305061407540968	2.6307470517348985	0.2525686131458412	2.433978847502527	8.607116668216714	8.391480326632085	3.7212051617115525	3.147455279672093	1.0	1.0	1.0	0.5331958943836568	1.0	1.0	0.607545505090408	0.9009187061758369	0.6183820505543427	0.4932933443921626	0.2581995759403077	0.24739931347985206	0.24180042405969232	0.252600686520148	0.25	0.25	0.24162469220880914	0.25837530779119083
16000	-28964.579235296318	-28939.406791238976	-25.172444057341977	-17059.782905244334	-11879.623885994642	0.31357874989481993	2.6739310840958774	0.2597282921468299	2.5032811047810095	8.856796575343544	9.837733485694638	6.4369706198706	4.578150119052418	1.0	1.0	1.0	0.5331958943836568	1.0	1.0	0.607545505090408	0.9009187061758369	0.6183820505543427	0.4932933443921626	0.2581995759403077	0.24739931347985206	0.24180042405969232	0.252600686520148	0.25	0.25	0.24162469220880914	0.25837530779119083
17000	-28901.17903309706	-28877.978391696703	-23.20064140035843	-17001.51397684512	-11876.464414851584	0.3146983787021114	2.611705637248377	0.24742076467265256	2.4081984141152466	9.3536517885549	10.641371772319655	4.60630566271675	5.887516358425363	1.0	1.0	1.0	0.5331958943836568	1.0	1.0	0.4380670231636268	0.9009187061758369	0.6183820505543427	0.4932933443921626	0.2581995759403077	0.24739931347985206	0.24180042405969232	0.252600686520148	0.25	0.25	0.24162469220880914	0.25837530779119083
18000	-28906.73796690987	-28883.62124936517	-23.116717544701526	-16998.779653630027	-11884.841595735144	0.30723544447293877	2.604944564128175	0.25678585141906407	2.497994756968804	9.127936965606688	10.053550235617857	4.1696429254921785	5.039138140317208	1.0	1.0	1.0	0.5331958943836568	1.0	1.0	0.4380670231636268	0.9009187061758369	0.6183820505543427	0.4932933443921626	0.2581995759403077	0.24739931347985206	0.24180042405969232	0.252600686520148	0.25	0.25	0.24162469220880914	0.25837530779119083
19000	-28773.767702777666	-28750.690984113433	-23.07671866423478	-16930.534968723037	-11820.156015390394	0.3060538265474339	2.681140292722425	0.2539904901763672	2.394215827691089	8.99125679548166	10.587553427043126	6.018593455614844	5.068520459835298	1.0	1.0	1.0	0.5331958943836568	1.0	1.0	0.21940519884889817	0.6892676245197192	0.6183820505543427	0.4932933443921626	0.2581995759403077	0.24739931347985206	0.24180042405969232	0.252600686520148	0.25	0.25	0.24162469220880914	0.25837530779119083
20000	-28776.70180183323	-28752.7319616608	-23.96984017243224	-16930.31964335598	-11822.412318304821	0.30571037922413624	2.684985193657678	0.2536049675153018	2.471754770659645	8.998852339802756	8.134104909867784	5.928531399941418	3.079081770639504	1.0	1.0	1.0	0.5331958943836568	1.0	1.0	0.21940519884889817	0.6892676245197192	0.6183820505543427	0.4932933443921626	0.2581995759403077	0.24739931347985206	0.24180042405969232	0.252600686520148	0.25	0.25	0.24162469220880914	0.25837530779119083
21000	-28768.529081307646	-28746.9222559581	-21.606825349546632	-16928.4677692373	-11818.454486720799	0.28937921630709545	2.5486982283466695	0.2583741655002042	2.458111466484908	9.41506127178458	10.018881855935412	4.236892878327361	4.536378136980439	1.0	1.0	1.0	0.5331958943836568	1.0	1.0	0.21940519884889817	0.6892676245197192	0.6183820505543427	0.4932933443921626	0.2581995759403077	0.2590881883675139	0.24180042405969232	0.24091181163248612	0.25	0.25	0.24162469220880914	0.25837530779119083
22000	-28754.24304196038	-28732.39736890511	-21.845673055272446	-16910.51377674411	-11821.883592161	0.3088633593276081	2.5977008179541534	0.251016745298122	2.3601435940314563	9.58150103384283	10.130704054630723	5.342752440593138	4.15176104004384	1.0	1.0	1.0	0.5331958943836568	1.0	1.0	0.21940519884889817	0.6892676245197192	0.6183820505543427	0.4932933443921626	0.2758630473559574	0.24142471695186418	0.24180042405969232	0.24091181163248612	0.25	0.25	0.24162469220880914	0.25837530779119083
23000	-28744.106840245477	-28722.122392491117	-21.98444775436048	-16913.849191271074	-11808.273201220041	0.30333620353952334	2.5981849192588498	0.25754335940605655	2.472997863602814	7.759713525482731	9.668380233008918	3.0867490814602476	4.1587012225643	1.0	1.0	1.0	0.5331958943836568	1.0	0.63095467191053	0.21940519884889817	0.6892676245197192	0.6183820505543427	0.4932933443921626	0.2758630473559574	0.24142471695186418	0.24180042405969232	0.24091181163248612	0.25	0.25	0.24162469220880914	0.25837530779119083
24000	-28745.34841669676	-28723.266962311216	-22.08145438554636	-16916.200910844826	-11807.06605146639	0.30978499263899406	2.6700437458122726	0.25745988660785574	2.4166677347002925	7.334481507167643	10.305545368592107	2.9821150433278656	4.696463986900576	1.0	1.0	1.0	0.5331958943836568	1.0	0.63095467191053	0.21940519884889817	0.6892676245197192	0.6183820505543427	0.4932933443921626	0.2758630473559574	0.24142471695186418	0.24180042405969232	0.24091181163248612	0.25	0.24267961232478585	0.24162469220880914	0.265695695466405
